date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:35	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:33%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=DGC&GameCode=10101&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePage50e1.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:35	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:33%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=BGC&GameCode=10101&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePage426c.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:35	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:34%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=GPC&RealMoney=True&GameCode=2d	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePagebfb6.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:35	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:34%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=OPC&GameCode=xx&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePageffb6.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:35	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:34%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=ABC&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePagec1d5.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:36	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:34%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=AGC&RealMoney=True&GameCode=1	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePage4982.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:36	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:35%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=PT&GameCode=7bal&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePagec882.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:36	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:35%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=EBC&GameCode=1&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePage4694.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:36	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:35%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=SEC&GameCode=MX-LIVE-001&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePage650a.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:37	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:35%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=EGC&GameCode=game_shows&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePagef091.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:37	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:35%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=SAC&GameCode=A1058&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePagedf3c.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:37	15177/15177	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:36%20GMT	https://qqgalaxyca.com/id-ID/GamePage?Provider=WMC&GameCode=Lobby&RealMoney=True	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/GamePage73db.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:37	83193/83193	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:36%20GMT	https://qqgalaxyca.com/id-ID/MobileExplore?android	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/MobileExplorec31b.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:38	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263232acb-4d7%22	https://qqgalaxyca.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://qqgalaxyca.com/id-ID/Home)
14:19:38	80734/80734	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:36%20GMT	https://qqgalaxyca.com/id-ID/MobileExplore?ios	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/MobileExplore9e30.html	(from https://qqgalaxyca.com/id-ID/Home)
14:19:38	5221/5221	---MCZ	200	added ('OK')	application/javascript	etag:W/%220c13ed2558d81:0%22	https://qqgalaxyca.com/Content/Web/Scripts/pages/Home.js?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/pages/Home400b.js	(from https://qqgalaxyca.com/id-ID/Home)
14:19:38	3856/3856	---MCZ	200	added ('OK')	application/javascript	etag:W/%22095d5cc19a7d81:0%22	https://qqgalaxyca.com/Content/Web/Scripts/pages/ProviderMaintenancePopup.js?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/pages/ProviderMaintenancePopup400b.js	(from https://qqgalaxyca.com/id-ID/Home)
14:19:38	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:37%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Member/Forgotpassword)
14:19:39	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:37%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Member/Forgotpassword)
14:19:39	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:38%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Member/Register)
14:19:40	2014/2014	---M--	200	added ('OK')	image/gif	date:Sat,%2017%20Sep%202022%2007:19:38%20GMT	https://qqgalaxyca.com/id-ID/Member/VerificationCode	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Member/VerificationCode.gif	(from https://qqgalaxyca.com/id-ID/Member/Register)
14:19:40	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:39%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Member/Register)
14:19:40	17094/17094	---MCZ	200	added ('OK')	application/javascript	etag:W/%220c26ce19a7d81:0%22	https://qqgalaxyca.com/Content/Web/Scripts/pages/Register.js?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/pages/Register400b.js	(from https://qqgalaxyca.com/id-ID/Member/Register)
14:19:40	238811/238811	---MCZ	200	added ('OK')	text/css	etag:W/%220d64f69d0c0d81:0%22	https://qqgalaxyca.com/Content/Web/common/css/style.css	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/common/css/style.css	(from https://qqgalaxyca.com/id-ID/Home/Announcement)
14:19:41	54440/54440	---MCZ	200	added ('OK')	text/css	etag:W/%220e47e4fedadd81:0%22	https://qqgalaxyca.com/Content/Web/common/css/theme.css	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/common/css/theme.css	(from https://qqgalaxyca.com/id-ID/Home/Announcement)
14:19:41	4018/4018	---MCZ	200	added ('OK')	text/css	etag:W/%220838aadc4ecd71:0%22	https://qqgalaxyca.com/Content/Web/common/css/site.css	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/common/css/site.css	(from https://qqgalaxyca.com/id-ID/Home/Announcement)
14:19:41	33305/33305	---M--	200	added ('OK')	image/png	etag:%22338282846c9d81:0%22	https://qqgalaxyca.com/Content/Web/common/images/logo_2.png?v=228fa912358db603b0ebfd12cdb953f5320261e6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/common/images/logo_21387.png	(from https://qqgalaxyca.com/id-ID/Home/Announcement)
14:19:41	238811/238811	---MCZ	200	added ('OK')	text/css	etag:W/%220d64f69d0c0d81:0%22	https://qqgalaxyca.com/Content/Web/common/css/style.css?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/common/css/style400b.css	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:42	54440/54440	---MCZ	200	added ('OK')	text/css	etag:W/%220e47e4fedadd81:0%22	https://qqgalaxyca.com/Content/Web/common/css/theme.css?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/common/css/theme400b.css	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:42	4018/4018	---MCZ	200	added ('OK')	text/css	etag:W/%220838aadc4ecd71:0%22	https://qqgalaxyca.com/Content/Web/common/css/site.css?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/common/css/site400b.css	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:42	4242/4242	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:41%20GMT	https://qqgalaxyca.com/id-ID/Help/About	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/About.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:42	3696/3696	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:41%20GMT	https://qqgalaxyca.com/id-ID/Help/Security	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/Security.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:43	4104/4104	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:41%20GMT	https://qqgalaxyca.com/id-ID/Help/Payment	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/Payment.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:43	35597/35597	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:42%20GMT	https://qqgalaxyca.com/id-ID/Help/Conditions	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/Conditions.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:43	7230/7230	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:42%20GMT	https://qqgalaxyca.com/id-ID/Help/Privacy	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/Privacy.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:43	7742/7742	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:42%20GMT	https://qqgalaxyca.com/id-ID/Help/Disclaimer	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/Disclaimer.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:44	16255/16255	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:42%20GMT	https://qqgalaxyca.com/id-ID/Help/Faq	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/Faq.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:44	11229/11229	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:42%20GMT	https://qqgalaxyca.com/id-ID/Help/RulesCasino	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/RulesCasino.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:44	5654/5654	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:43%20GMT	https://qqgalaxyca.com/id-ID/Help/RulesEgames	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/RulesEgames.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:44	7424/7424	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:43%20GMT	https://qqgalaxyca.com/id-ID/Help/RulesLottery	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/RulesLottery.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:44	10108/10108	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2007:19:43%20GMT	https://qqgalaxyca.com/id-ID/Help/Promotion	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Help/Promotion.html	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:45	296894/296894	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a154f4843ad71:0%22	https://qqgalaxyca.com/Content/Web/Scripts/libs/jquery/jquery.js?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/libs/jquery/jquery400b.js	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:45	4872/4872	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a154f4843ad71:0%22	https://qqgalaxyca.com/Content/Web/Scripts/libs/jquery/plugin/jquery.cookie.js	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/libs/jquery/plugin/jquery.cookie.js	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:45	12949/12949	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a154f4843ad71:0%22	https://qqgalaxyca.com/Content/Web/Scripts/libs/axios.min.js	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/libs/axios.min.js	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:45	75271/75271	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a154f4843ad71:0%22	https://qqgalaxyca.com/Content/Web/Scripts/base.js?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/base400b.js	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:46	24704/24704	---MCZ	200	added ('OK')	application/javascript	etag:W/%2207779a9d3dd81:0%22	https://qqgalaxyca.com/Content/Web/Scripts/pages/pagebase.js?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/pages/pagebase400b.js	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:46	1041/1041	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a154f4843ad71:0%22	https://qqgalaxyca.com/Content/Web/Scripts/pages/Help.js?c5e9a6	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/pages/Help400b.js	(from https://qqgalaxyca.com/id-ID/Help/RulesSportsbook)
14:19:46	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:45%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/SportsBook)
14:19:47	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:45%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/SportsBook)
14:19:47	3991/3991	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a154f4843ad71:0%22	https://qqgalaxyca.com/Content/Web/Scripts/pages/AccountHelpers.js?c5e9a6;	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/pages/AccountHelpers5302.js	(from https://qqgalaxyca.com/id-ID/GamePage?Provider=BTL&RealMoney=True)
14:19:48	14373/14373	---MCZ	200	added ('OK')	application/javascript	etag:W/%22073da8ccae5d71:0%22	https://qqgalaxyca.com/Content/Web/Scripts/pages/Transfer.js?c5e9a6;	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/Content/Web/Scripts/pages/Transfer5302.js	(from https://qqgalaxyca.com/id-ID/GamePage?Provider=BTL&RealMoney=True)
14:19:48	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:47%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino)
14:19:48	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:47%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino)
14:19:48	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:47%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoPpc)
14:19:49	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:47%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoPpc)
14:19:49	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:48%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoMgc)
14:19:49	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:48%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoMgc)
14:19:50	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:48%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoOgc)
14:19:50	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:49%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoOgc)
14:19:51	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:49%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoDg)
14:19:51	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:50%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoDg)
14:19:51	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:50%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoBg)
14:19:52	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:50%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoBg)
14:19:52	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:51%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoGp)
14:19:52	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:51%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoGp)
14:19:53	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:52%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoOpc)
14:19:53	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:52%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoOpc)
14:19:53	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:52%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoAbc)
14:19:54	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:52%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoAbc)
14:19:54	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:53%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoAgc)
14:19:54	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:53%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoAgc)
14:19:55	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:53%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoPt)
14:19:55	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:54%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoPt)
14:19:55	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:54%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoEbc)
14:19:56	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:54%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoEbc)
14:19:56	275/275	---MC-	302	error ('Found')	text/html	date:Sat,%2017%20Sep%202022%2007:19:55%20GMT	https://qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	C:/Users/LENOVO%204/Music/qqgalaxy/qqgalaxyca.com/id-ID/Home/ChangeDeviceToMobile	(from https://qqgalaxyca.com/id-ID/Live-Casino/LiveCasinoSec)
